Container, 0, 0, 0, 0, 0, 0
Link, 0, 0-LINK10-HOST6, 0.000000, 0.000000, 0.000000, topology, 1.0_to_0.1, 0.1, 0
Link, 0, 0-HOST6-LINK10, 0.000000, 0.000000, 0.000000, topology, 0.1, 0.1_to_1.0, 8
Link, 0, 0-LINK10-LINK10, 0.000000, 0.000000, 0.000000, topology, 2.0_to_0.1, 0.1_to_1.0, 9
Container, 0, HOST, 0, 0, 0, 1.0
Variable, 1.0, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 1.0, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 1.0, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 0.8
Variable, 0.8, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.8, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 0.8, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.7
Variable, 8.7, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.7, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.7, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.6
Variable, 8.6, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.6, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.6, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.5
Variable, 8.5, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.5, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.5, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 0.7
Variable, 0.7, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.7, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 0.7, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.4
Variable, 8.4, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.4, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.4, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.3
Variable, 8.3, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.3, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.3, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.2
Variable, 8.2, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.2, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.2, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.1
Variable, 8.1, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.1, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.1, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 8.0
Variable, 8.0, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.0, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.0, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 7.8
Variable, 7.8, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.8, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.8, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 7.6
Variable, 7.6, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.6, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.6, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 7.5
Variable, 7.5, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.5, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.5, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 7.4
Variable, 7.4, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.4, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.4, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Container, 0, HOST, 0, 0, 0, 7.3
